id,first_name,last_name,email,UserName,CompanyName,JobTitle,gender,Race,purchase,credit_card_type,date,State/Province,City,PostalCode,Country
1095,Emily,Franklin,efranklin2m@google.co.jp,efranklin2m,Shufflester,Analyst Programmer,Female,Mexican,$713.00 ,mastercard,6/29/2022,Texas,Houston,77040,United States
1957,Jose,Jordan,jjordanqk@prweb.com,jjordanqk,Yakidoo,Media Manager III,Male,Black or African American,$203.00 ,solo,6/29/2022,District of Columbia,Washington,20409,United States
1941,Jimmy,Ryan,jryanq4@telegraph.co.uk,jryanq4,Avavee,Media Manager III,Male,Japanese,$299.00 ,jcb,7/3/2022,Illinois,Chicago,60609,United States
1035,Rachel,Green,rgreeny@cnn.com,rgreeny,LiveZ,Dental Hygienist,Female,Black or African American,$357.00 ,diners-club-enroute,7/4/2022,Iowa,Davenport,52809,United States
1592,Craig,Nichols,cnicholsgf@huffingtonpost.com,cnicholsgf,Eazzy,Senior Sales Associate,Male,Eskimo,$99.00 ,visa-electron,7/6/2022,Indiana,Evansville,47747,United States
1755,Cynthia,Ryan,cryanky@purevolume.com,cryanky,Thoughtstorm,Research Associate,Female,Costa Rican,$457.00 ,maestro,7/6/2022,California,San Diego,92170,United States
1974,Theresa,Bailey,tbaileyr1@netvibes.com,tbaileyr1,Feedfire,Mechanical Systems Engineer,Female,White,$763.00 ,bankcard,7/8/2022,District of Columbia,Washington,20525,United States
1783,Juan,Jones,jjoneslq@vistaprint.com,jjoneslq,Linkbuzz,Programmer III,Male,Asian,$157.00 ,diners-club-carte-blanche,7/9/2022,Arizona,Tucson,85715,United States
1513,Chris,Powell,cpowelle8@digg.com,cpowelle8,Skipfire,Automation Specialist III,Male,Eskimo,$809.00 ,diners-club-international,7/10/2022,Virginia,Richmond,23289,United States
1761,Richard,Hunt,rhuntl4@free.fr,rhuntl4,Jaxnation,VP Marketing,Male,Thai,$230.00 ,jcb,7/10/2022,Texas,San Antonio,78205,United States
1020,Andrea,Mason,amasonj@yelp.com,amasonj,Thoughtmix,Financial Advisor,Female,Black or African American,$900.00 ,jcb,7/11/2022,California,San Francisco,94105,United States
1026,Jacqueline,Ellis,jellisp@imageshack.us,jellisp,Zoomdog,Senior Sales Associate,Female,Black or African American,$496.00 ,jcb,7/12/2022,New York,Bronx,10469,United States
1394,Louise,Mills,lmillsax@sourceforge.net,lmillsax,Mymm,Internal Auditor,Female,Native Hawaiian and Other Pacific Islander (NHPI),$203.00 ,jcb,7/15/2022,California,San Diego,92105,United States
1851,Linda,Washington,lwashingtonnm@jalbum.net,lwashingtonnm,Tazzy,Teacher,Female,White,$56.00 ,bankcard,7/15/2022,New York,Brooklyn,11210,United States
1188,Laura,Austin,laustin57@infoseek.co.jp,laustin57,Chatterpoint,Senior Developer,Female,White,$94.00 ,jcb,7/16/2022,Illinois,Chicago,60663,United States
1675,Heather,Reid,hreidiq@soup.io,hreidiq,Rooxo,Biostatistician I,Female,Black or African American,$780.00 ,diners-club-carte-blanche,7/16/2022,Texas,Dallas,75231,United States
1694,Henry,Simpson,hsimpsonj9@japanpost.jp,hsimpsonj9,Rhynoodle,Operator,Male,Black or African American,$819.00 ,jcb,7/25/2022,Colorado,Colorado Springs,80940,United States
1848,Jimmy,Gordon,jgordonnj@google.fr,jgordonnj,Zoozzy,Research Associate,Male,South American,$964.00 ,china-unionpay,7/27/2022,Alaska,Juneau,99812,United States
1741,Robin,Williamson,rwilliamsonkk@about.me,rwilliamsonkk,Youtags,Executive Secretary,Female,Black or African American,$521.00 ,diners-club-carte-blanche,7/28/2022,California,Oakland,94605,United States
1026,Jacqueline,Ellis,jellisp@imageshack.us,jellisp,Zoomdog,Senior Sales Associate,Female,Black or African American,$630.00 ,jcb,7/31/2022,New York,Bronx,10469,United States
1973,Michelle,Henry,mhenryr0@soundcloud.com,mhenryr0,Zoombeat,Developer IV,Female,Eskimo,$330.00 ,jcb,7/31/2022,Texas,Dallas,75353,United States
1812,Randy,Harris,rharrismj@omniture.com,rharrismj,Pixoboo,Clinical Specialist,Male,Japanese,$299.00 ,mastercard,8/5/2022,Alabama,Birmingham,35220,United States
1632,William,Ward,wwardhj@ft.com,wwardhj,Twinder,Junior Executive,Male,Black or African American,$30.00 ,instapayment,8/8/2022,Michigan,Saginaw,48604,United States
1514,Norma,Washington,nwashingtone9@ed.gov,nwashingtone9,Wikido,Assistant Professor,Female,Korean,$572.00 ,diners-club-enroute,8/9/2022,California,San Rafael,94913,United States
1985,Anna,Wilson,awilsonrc@sun.com,awilsonrc,Oozz,Junior Executive,Female,White,$523.00 ,switch,8/9/2022,Illinois,Chicago,60646,United States
1976,Aaron,Chapman,achapmanr3@pagesperso-orange.fr,achapmanr3,Jamia,Chief Design Engineer,Male,White,$874.00 ,mastercard,8/10/2022,Illinois,Chicago,60674,United States
1437,Wayne,Willis,wwillisc4@phoca.cz,wwillisc4,Ntag,Software Consultant,Male,Argentinian,$476.00 ,jcb,8/11/2022,Nevada,Reno,89505,United States
1087,Marie,Wright,mwright2e@umich.edu,mwright2e,Eamia,Budget/Accounting Analyst I,Female,Mexican,$465.00 ,mastercard,8/13/2022,California,Santa Ana,92705,United States
1039,Jonathan,Roberts,jroberts12@nih.gov,jroberts12,Plambee,Sales Representative,Male,Black or African American,$808.00 ,diners-club-carte-blanche,8/14/2022,Kentucky,Louisville,40298,United States
1234,Adam,Jenkins,ajenkins6h@comcast.net,ajenkins6h,Brightdog,Internal Auditor,Male,White,$851.00 ,maestro,8/14/2022,Texas,Austin,78710,United States
1985,Anna,Wilson,awilsonrc@sun.com,awilsonrc,Oozz,Junior Executive,Female,White,$426.00 ,switch,8/14/2022,Illinois,Chicago,60646,United States
1783,Juan,Jones,jjoneslq@vistaprint.com,jjoneslq,Linkbuzz,Programmer III,Male,Asian,$495.00 ,diners-club-carte-blanche,8/16/2022,Arizona,Tucson,85715,United States
1489,Roger,Matthews,rmatthewsdk@nature.com,rmatthewsdk,Dabshots,Environmental Tech,Male,Black or African American,$868.00 ,maestro,8/19/2022,Virginia,Hampton,23668,United States
1407,Adam,Marshall,amarshallba@yahoo.com,amarshallba,Vitz,Staff Accountant II,Male,Alaska Native,$133.00 ,diners-club-enroute,8/20/2022,California,San Diego,92153,United States
1708,Elizabeth,Ford,efordjn@vimeo.com,efordjn,Jabbersphere,Environmental Tech,Female,Black or African American,$270.00 ,instapayment,8/20/2022,Michigan,Ann Arbor,48107,United States
1998,Christopher,Stephens,cstephensrp@myspace.com,cstephensrp,Meevee,Marketing Assistant,Male,Hispanic,$984.00 ,jcb,8/21/2022,Minnesota,Saint Paul,55146,United States
1489,Roger,Matthews,rmatthewsdk@nature.com,rmatthewsdk,Dabshots,Environmental Tech,Male,Black or African American,$996.00 ,maestro,8/22/2022,Virginia,Hampton,23668,United States
1664,Judith,Garrett,jgarrettif@youtube.com,jgarrettif,Avamm,Executive Secretary,Female,Black or African American,$452.00 ,laser,8/24/2022,New Mexico,Albuquerque,87195,United States
1600,Andrew,Dean,adeangn@weebly.com,adeangn,Kwimbee,Accountant I,Male,Thai,$342.00 ,mastercard,8/25/2022,Kansas,Wichita,67260,United States
1144,Lori,Harvey,lharvey3z@ibm.com,lharvey3z,Pixoboo,Technical Writer,Female,Asian,$134.00 ,maestro,8/26/2022,New York,Flushing,11355,United States
1580,Joyce,Black,jblackg3@who.int,jblackg3,Yodel,Analyst Programmer,Female,Hispanic,$428.00 ,maestro,8/26/2022,Minnesota,Saint Paul,55188,United States
1043,Walter,Roberts,wroberts16@tiny.cc,wroberts16,Rhyloo,Senior Quality Engineer,Male,Black or African American,$639.00 ,china-unionpay,8/28/2022,Nevada,Las Vegas,89140,United States
1274,Anne,Bell,abell7l@plala.or.jp,abell7l,Dabvine,Help Desk Operator,Female,Mexican,$434.00 ,instapayment,8/28/2022,Texas,San Antonio,78235,United States
1083,Scott,Martinez,smartinez2a@go.com,smartinez2a,Demimbu,Research Assistant IV,Male,Mexican,$272.00 ,jcb,8/29/2022,Florida,Orlando,32868,United States
1465,Arthur,Rose,arosecw@ycombinator.com,arosecw,Oyoba,Data Coordiator,Male,Taiwanese,$631.00 ,bankcard,8/29/2022,Texas,Arlington,76004,United States
1298,Anna,Thomas,athomas89@usa.gov,athomas89,Linkbuzz,Food Chemist,Female,Japanese,$391.00 ,bankcard,8/30/2022,Florida,Orlando,32891,United States
1880,Rebecca,Lawson,rlawsonof@nsw.gov.au,rlawsonof,Rhynyx,Software Engineer I,Female,Taiwanese,$484.00 ,jcb,9/2/2022,Illinois,Chicago,60614,United States
1091,Craig,Owens,cowens2i@wikispaces.com,cowens2i,Pixope,Business Systems Development Analyst,Male,Mexican,$497.00 ,jcb,9/5/2022,Washington,Lakewood,98498,United States
1921,Philip,King,pkingpk@japanpost.jp,pkingpk,Gabspot,Biostatistician III,Male,Black or African American,$332.00 ,mastercard,9/5/2022,District of Columbia,Washington,20073,United States
1020,Andrea,Mason,amasonj@yelp.com,amasonj,Thoughtmix,Financial Advisor,Female,Black or African American,$16.00 ,jcb,9/8/2022,California,San Francisco,94105,United States
1039,Jonathan,Roberts,jroberts12@nih.gov,jroberts12,Plambee,Sales Representative,Male,Black or African American,$432.00 ,diners-club-carte-blanche,9/8/2022,Kentucky,Louisville,40298,United States
1753,Matthew,Welch,mwelchkw@amazon.co.jp,mwelchkw,Livepath,Sales Associate,Male,Mexican,$80.00 ,mastercard,9/8/2022,Pennsylvania,Erie,16522,United States
1021,Amy,Jordan,ajordank@ed.gov,ajordank,Fadeo,Electrical Engineer,Female,Black or African American,$726.00 ,china-unionpay,9/10/2022,Michigan,Flint,48555,United States
1298,Anna,Thomas,athomas89@usa.gov,athomas89,Linkbuzz,Food Chemist,Female,Japanese,$979.00 ,bankcard,9/10/2022,Florida,Orlando,32891,United States
1298,Anna,Thomas,athomas89@usa.gov,athomas89,Linkbuzz,Food Chemist,Female,Japanese,$902.00 ,bankcard,9/12/2022,Florida,Orlando,32891,United States
1212,Patricia,Weaver,pweaver5v@merriam-webster.com,pweaver5v,Dablist,Staff Accountant I,Female,White,$30.00 ,mastercard,9/13/2022,Connecticut,Hartford,6183,United States
1808,Brian,Mccoy,bmccoymf@sun.com,bmccoymf,Meeveo,Compensation Analyst,Male,Eskimo,$36.00 ,jcb,9/13/2022,Texas,San Antonio,78296,United States
1039,Jonathan,Roberts,jroberts12@nih.gov,jroberts12,Plambee,Sales Representative,Male,Black or African American,$251.00 ,diners-club-carte-blanche,9/15/2022,Kentucky,Louisville,40298,United States
1022,Todd,Peters,tpetersl@dot.gov,tpetersl,Quatz,Design Engineer,Male,Black or African American,$893.00 ,jcb,9/16/2022,District of Columbia,Washington,20430,United States
1095,Emily,Franklin,efranklin2m@google.co.jp,efranklin2m,Shufflester,Analyst Programmer,Female,Mexican,$281.00 ,mastercard,9/19/2022,Texas,Houston,77040,United States
1851,Linda,Washington,lwashingtonnm@jalbum.net,lwashingtonnm,Tazzy,Teacher,Female,White,$511.00 ,bankcard,9/19/2022,New York,Brooklyn,11210,United States
1667,Frances,Freeman,ffreemanii@nbcnews.com,ffreemanii,Jetpulse,Librarian,Female,Black or African American,$556.00 ,jcb,9/20/2022,Georgia,Macon,31296,United States
1092,Donna,Hanson,dhanson2j@salon.com,dhanson2j,Linklinks,Assistant Media Planner,Female,Mexican,$120.00 ,bankcard,9/22/2022,Florida,Sarasota,34233,United States
1017,Diana,Wells,dwellsg@vimeo.com,dwellsg,Twitterbeat,Editor,Female,Black or African American,$746.00 ,jcb,9/25/2022,Illinois,Chicago,60663,United States
1260,Willie,King,wking77@apache.org,wking77,Innojam,Software Consultant,Male,Japanese,$705.00 ,jcb,9/26/2022,Washington,Spokane,99215,United States
1769,Denise,Shaw,dshawlc@taobao.com,dshawlc,Tanoodle,Cost Accountant,Female,Asian,$71.00 ,bankcard,9/27/2022,Florida,Orlando,32885,United States
1489,Roger,Matthews,rmatthewsdk@nature.com,rmatthewsdk,Dabshots,Environmental Tech,Male,Black or African American,$292.00 ,maestro,9/28/2022,Virginia,Hampton,23668,United States
1095,Emily,Franklin,efranklin2m@google.co.jp,efranklin2m,Shufflester,Analyst Programmer,Female,Mexican,$901.00 ,mastercard,9/29/2022,Texas,Houston,77040,United States
1212,Patricia,Weaver,pweaver5v@merriam-webster.com,pweaver5v,Dablist,Staff Accountant I,Female,White,$303.00 ,mastercard,9/30/2022,Connecticut,Hartford,6183,United States
1812,Randy,Harris,rharrismj@omniture.com,rharrismj,Pixoboo,Clinical Specialist,Male,Japanese,$990.00 ,mastercard,10/2/2022,Alabama,Birmingham,35220,United States
1022,Todd,Peters,tpetersl@dot.gov,tpetersl,Quatz,Design Engineer,Male,Black or African American,$15.00 ,jcb,10/6/2022,District of Columbia,Washington,20430,United States
1760,Alan,Gonzales,agonzalesl3@webmd.com,agonzalesl3,Riffpedia,Recruiting Manager,Male,Korean,$568.00 ,diners-club-us-ca,10/6/2022,Ohio,Dayton,45432,United States
1081,Tina,Lewis,tlewis28@mozilla.org,tlewis28,Eazzy,Operator,Female,Mexican,$340.00 ,switch,10/11/2022,Ohio,Dayton,45426,United States
1561,Harold,Jones,hjonesfk@google.com.au,hjonesfk,Roodel,Research Associate,Male,Argentinian,$78.00 ,bankcard,10/12/2022,Ohio,Cincinnati,45243,United States
1880,Rebecca,Lawson,rlawsonof@nsw.gov.au,rlawsonof,Rhynyx,Software Engineer I,Female,Taiwanese,$350.00 ,jcb,10/12/2022,Illinois,Chicago,60614,United States
1604,Eugene,Williams,ewilliamsgr@constantcontact.com,ewilliamsgr,Eayo,Sales Representative,Male,Alaska Native,$675.00 ,jcb,10/13/2022,Texas,Houston,77010,United States
1013,Keith,Castillo,kcastilloc@mashable.com,kcastilloc,Blogtag,Associate Professor,Male,Black or African American,$725.00 ,solo,10/14/2022,Georgia,Atlanta,30358,United States
1365,Roy,Snyder,rsnydera4@whitehouse.gov,rsnydera4,Buzzshare,Help Desk Technician,Male,Mexican,$459.00 ,maestro,10/14/2022,Florida,Miami,33261,United States
1022,Todd,Peters,tpetersl@dot.gov,tpetersl,Quatz,Design Engineer,Male,Black or African American,$983.00 ,jcb,10/15/2022,District of Columbia,Washington,20430,United States
1019,Lillian,Fuller,lfulleri@miitbeian.gov.cn,lfulleri,Shufflester,Sales Associate,Female,Black or African American,$714.00 ,maestro,10/16/2022,Idaho,Boise,83705,United States
1298,Anna,Thomas,athomas89@usa.gov,athomas89,Linkbuzz,Food Chemist,Female,Japanese,$58.00 ,bankcard,10/17/2022,Florida,Orlando,32891,United States
1095,Emily,Franklin,efranklin2m@google.co.jp,efranklin2m,Shufflester,Analyst Programmer,Female,Mexican,$968.00 ,mastercard,10/18/2022,Texas,Houston,77040,United States
1676,Janet,Murray,jmurrayir@discuz.net,jmurrayir,Skippad,Dental Hygienist,Female,Black or African American,$893.00 ,diners-club-carte-blanche,10/18/2022,North Carolina,Charlotte,28242,United States
1116,Christina,Wheeler,cwheeler37@ovh.net,cwheeler37,Oozz,Information Systems Manager,Female,Mexican,$650.00 ,americanexpress,10/22/2022,Georgia,Duluth,30096,United States
1401,Thomas,Cruz,tcruzb4@so-net.ne.jp,tcruzb4,Dabtype,Research Associate,Male,Eskimo,$32.00 ,jcb,10/24/2022,Virginia,Alexandria,22333,United States
1437,Wayne,Willis,wwillisc4@phoca.cz,wwillisc4,Ntag,Software Consultant,Male,Argentinian,$449.00 ,jcb,10/25/2022,Nevada,Reno,89505,United States
1880,Rebecca,Lawson,rlawsonof@nsw.gov.au,rlawsonof,Rhynyx,Software Engineer I,Female,Taiwanese,$221.00 ,jcb,10/31/2022,Illinois,Chicago,60614,United States
1234,Adam,Jenkins,ajenkins6h@comcast.net,ajenkins6h,Brightdog,Internal Auditor,Male,White,$550.00 ,maestro,11/3/2022,Texas,Austin,78710,United States
1170,Albert,Roberts,aroberts4p@ezinearticles.com,aroberts4p,Oyoba,Accountant I,Male,White,$38.00 ,china-unionpay,11/5/2022,Texas,El Paso,88574,United States
1532,Nicole,James,njameser@gizmodo.com,njameser,Linklinks,Senior Quality Engineer,Female,Black or African American,$888.00 ,china-unionpay,11/5/2022,Texas,San Antonio,78225,United States
1084,Larry,Ferguson,lferguson2b@theguardian.com,lferguson2b,Babbleblab,Food Chemist,Male,Mexican,$326.00 ,jcb,11/6/2022,Massachusetts,Waltham,2453,United States
1734,Raymond,Warren,rwarrenkd@homestead.com,rwarrenkd,Browsezoom,Marketing Assistant,Male,White,$149.00 ,solo,11/6/2022,Ohio,Toledo,43666,United States
1582,Jean,Matthews,jmatthewsg5@elegantthemes.com,jmatthewsg5,Plajo,Director of Sales,Female,Hispanic,$227.00 ,mastercard,11/9/2022,Kentucky,Louisville,40205,United States
1995,Teresa,Mcdonald,tmcdonaldrm@elegantthemes.com,tmcdonaldrm,Linktype,Accounting Assistant IV,Female,White,$329.00 ,mastercard,11/9/2022,Tennessee,Knoxville,37939,United States
1123,Randy,Hamilton,rhamilton3e@loc.gov,rhamilton3e,Centidel,Geological Engineer,Male,Mexican,$651.00 ,china-unionpay,11/13/2022,Florida,Tampa,33673,United States
1020,Andrea,Mason,amasonj@yelp.com,amasonj,Thoughtmix,Financial Advisor,Female,Black or African American,$50.00 ,jcb,11/14/2022,California,San Francisco,94105,United States
1411,James,Crawford,jcrawfordbe@newsvine.com,jcrawfordbe,Flipbug,Registered Nurse,Male,Mexican,$298.00 ,switch,11/15/2022,District of Columbia,Washington,20067,United States
1514,Norma,Washington,nwashingtone9@ed.gov,nwashingtone9,Wikido,Assistant Professor,Female,Korean,$122.00 ,diners-club-enroute,11/16/2022,California,San Rafael,94913,United States
1084,Larry,Ferguson,lferguson2b@theguardian.com,lferguson2b,Babbleblab,Food Chemist,Male,Mexican,$685.00 ,jcb,11/17/2022,Massachusetts,Waltham,2453,United States
1962,Aaron,Peters,apetersqp@europa.eu,apetersqp,Tagfeed,Executive Secretary,Male,Argentinian,$541.00 ,visa-electron,11/18/2022,Tennessee,Knoxville,37931,United States
1880,Rebecca,Lawson,rlawsonof@nsw.gov.au,rlawsonof,Rhynyx,Software Engineer I,Female,Taiwanese,$713.00 ,jcb,11/19/2022,Illinois,Chicago,60614,United States
2000,Patricia,Austin,paustinrr@huffingtonpost.com,paustinrr,Twitterbeat,Assistant Professor,Female,Eskimo,$658.00 ,maestro,11/19/2022,California,Sacramento,94230,United States
1690,Harold,Turner,hturnerj5@flavors.me,hturnerj5,Chatterpoint,Pharmacist,Male,Black or African American,$884.00 ,laser,11/20/2022,California,Sacramento,94245,United States
1017,Diana,Wells,dwellsg@vimeo.com,dwellsg,Twitterbeat,Editor,Female,Black or African American,$820.00 ,jcb,11/26/2022,Illinois,Chicago,60663,United States
1212,Patricia,Weaver,pweaver5v@merriam-webster.com,pweaver5v,Dablist,Staff Accountant I,Female,White,$790.00 ,mastercard,11/27/2022,Connecticut,Hartford,6183,United States
1985,Anna,Wilson,awilsonrc@sun.com,awilsonrc,Oozz,Junior Executive,Female,White,$648.00 ,switch,11/27/2022,Illinois,Chicago,60646,United States
2000,Patricia,Austin,paustinrr@huffingtonpost.com,paustinrr,Twitterbeat,Assistant Professor,Female,Eskimo,$689.00 ,maestro,11/27/2022,California,Sacramento,94230,United States
1116,Christina,Wheeler,cwheeler37@ovh.net,cwheeler37,Oozz,Information Systems Manager,Female,Mexican,$566.00 ,americanexpress,12/1/2022,Georgia,Duluth,30096,United States
1986,Edward,Long,elongrd@bing.com,elongrd,Dynabox,Quality Control Specialist,Male,White,$134.00 ,visa-electron,12/1/2022,Texas,Houston,77010,United States
1043,Walter,Roberts,wroberts16@tiny.cc,wroberts16,Rhyloo,Senior Quality Engineer,Male,Black or African American,$484.00 ,china-unionpay,12/2/2022,Nevada,Las Vegas,89140,United States
1070,Christopher,Lee,clee1x@prlog.org,clee1x,Reallinks,Food Chemist,Male,Mexican,$408.00 ,americanexpress,12/2/2022,Louisiana,Shreveport,71137,United States
1489,Roger,Matthews,rmatthewsdk@nature.com,rmatthewsdk,Dabshots,Environmental Tech,Male,Black or African American,$528.00 ,maestro,12/2/2022,Virginia,Hampton,23668,United States
1573,Joe,Murray,jmurrayfw@bigcartel.com,jmurrayfw,Realfire,Web Designer III,Male,American Indian,$68.00 ,switch,12/2/2022,Texas,Austin,78703,United States
1017,Diana,Wells,dwellsg@vimeo.com,dwellsg,Twitterbeat,Editor,Female,Black or African American,$11.00 ,jcb,12/4/2022,Illinois,Chicago,60663,United States
1081,Tina,Lewis,tlewis28@mozilla.org,tlewis28,Eazzy,Operator,Female,Mexican,$828.00 ,switch,12/4/2022,Ohio,Dayton,45426,United States
1095,Emily,Franklin,efranklin2m@google.co.jp,efranklin2m,Shufflester,Analyst Programmer,Female,Mexican,$383.00 ,mastercard,12/4/2022,Texas,Houston,77040,United States
1641,Jeffrey,Holmes,jholmeshs@wufoo.com,jholmeshs,Eamia,Speech Pathologist,Male,Black or African American,$773.00 ,jcb,12/4/2022,Iowa,Des Moines,50310,United States
1706,Judy,Murray,jmurrayjl@amazonaws.com,jmurrayjl,Skinder,Help Desk Operator,Female,Black or African American,$68.00 ,mastercard,12/6/2022,Texas,Houston,77075,United States
1997,Elizabeth,Williams,ewilliamsro@google.ca,ewilliamsro,Shufflebeat,Pharmacist,Female,Japanese,$360.00 ,jcb,12/6/2022,New York,New York City,10155,United States
1463,Joe,Johnson,jjohnsoncu@cbsnews.com,jjohnsoncu,Mydeo,Financial Analyst,Male,Alaska Native,$21.00 ,mastercard,12/7/2022,Florida,Miami,33134,United States
